code;name;categoryText;categoryText2;categoryText3;categoryText4;purchasePrice;includingVat;variantVisibility;
"Z9099 NAT";"ULTRA SYN GUT 16 200M";Výplety;;;;"594,00";"1";"1";
"Z9146 GOLD";"ENDURO GOLD 16 300M STRING";Výplety;Výprodej!!!;;;"894,00";"1";"1";
"Z9147";"ENDURO GOLD 17 300M";Výplety;Výprodej!!!;;;"894,00";"1";"1";
"Z9246 NAT";"NATURAL GUT 16 STRING";Výplety;;;;"900,00";"1";"1";
"140073";"Nadal 145";Tenisové rakety > Juniorské tenisové rakety > Tenisové rakety Babolat - juniorské;;;;"545,00";"1";"1";
"710009_20";"Super Tape X5";Doplòky;;;;"80,00";"1";"1";
"710009_49";"Super Tape X5";Doplòky;;;;"80,00";"1";"1";
"710010_20";"Babol Color X1";Doplòky;;;;"130,00";"1";"1";
"710010_49";"Babol Color X1";Doplòky;;;;"130,00";"1";"1";
"562004-113";"Tournament Yellow";Badminton;;;;"165,00";"1";"1";
"243074_175";"Pro Hurricane Tour 200m";Výplety;;;;"1745,00";"1";"1";
"243074_176";"Pro Hurricane Tour 200m";Výplety;;;;"1745,00";"1";"1";
"243076/128/130-2-_175";"Pro Hurricane 200m Natural";Výplety;;;;"1450,00";"1";"1";
"243076/128/130-2-_176";"Pro Hurricane 200m Natural";Výplety;;;;"1450,00";"1";"1";
"514002_179";"Mid 8-9 kbelík";Tenisové míèe;;;;"1745,00";"1";"1";
"AC0010-310";"SWOOSH DOUBLE-WIDE WRISTBANDS/ACTION GREEN/(WHITE)-RAFA";Pro's Equipment > Rafael Nadal;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Potítka;;"129,00";"1";"1";
"AC0010-422";"SWOOSH DOUBLE-WIDE WRISTBANDS/NEPTUNE BLUE/(WHITE)-RAFA";Pro's Equipment > Rafael Nadal;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Potítka;;"129,00";"1";"1";
"403866-010_16";"CONTEMPORARY ATHLETE SHORT/BLACK";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"366,00";"1";"1";
"403866-100_16";"CONTEMPORARY SHORT/WHITE ATHLETE";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"366,00";"1";"1";
"405186-462_14";"NIKE BORDER SS TOP/TURQUOISE BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské;;;;"473,00";"1";"1";
"405186-462_15";"NIKE BORDER SS TOP/TURQUOISE BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské;;;;"473,00";"1";"1";
"405186-462_17";"NIKE BORDER SS TOP/TURQUOISE BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské;;;;"473,00";"1";"1";
"446923-451_14";"FINALS SHORT/OBSIDIAN";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"584,20";"1";"1";
"446923-451_15";"FINALS SHORT/OBSIDIAN";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"584,20";"1";"1";
"446923-451_16";"FINALS SHORT/OBSIDIAN";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"584,20";"1";"1";
"446923-451_17";"FINALS SHORT/OBSIDIAN";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;;;;"584,20";"1";"1";
"447012-402_14";"TIE BREAK GRAPHIC TANK/MEGA BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"0,00";"1";"1";
"447012-402_15";"TIE BREAK GRAPHIC TANK/MEGA BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"0,00";"1";"1";
"447012-402_17";"TIE BREAK GRAPHIC TANK/MEGA BLUE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;;;;"0,00";"1";"1";
"447034-502_14";"NIKE RALLY KNIT TANK/PURE PURPLE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"560,60";"1";"1";
"447034-502_15";"NIKE RALLY KNIT TANK/PURE PURPLE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"560,60";"1";"1";
"447034-502_17";"NIKE RALLY KNIT TANK/PURE PURPLE";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"560,60";"1";"1";
"447054-609_14";"TENNIS GAME REPEAT TEE/SPARK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"366,00";"1";"1";
"447054-609_15";"TENNIS GAME REPEAT TEE/SPARK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"366,00";"1";"1";
"447054-609_17";"TENNIS GAME REPEAT TEE/SPARK";Tenisové obleèení > Tenisové obleèení Nike - dámské > Topy;Výprodej!!! > Obleèení a doplòky;;;"366,00";"1";"1";
"448697-480_16";"CONTEMPORARY ATHLETE TOP/TIDE POOL BLUE";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"366,39";"1";"1";
"448699-323_14";"CLASSIC ATHLETE POLO/GREEN ABYSS";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"472,59";"1";"1";
"448699-323_15";"CLASSIC ATHLETE POLO/GREEN ABYSS";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"472,59";"1";"1";
"448699-323_16";"CLASSIC ATHLETE POLO/GREEN ABYSS";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"472,59";"1";"1";
"451120-100_14";"INJURED TENNIS BALL SS TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"233,64";"1";"1";
"451120-100_16";"INJURED TENNIS BALL SS TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"233,64";"1";"1";
"451120-100_17";"INJURED TENNIS BALL SS TEE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - dìtské;;;;"233,64";"1";"1";
"AC0010-161";"SWOOSH DOUBLE-WIDE WRISTBAND/WHITE";Pro's Equipment > Roger Federer;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Potítka;;"0,00";"1";"1";
"101092_19";"Aero Storm Tour GT";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Babolat - závodní;;;;"2695,00";"1";"0";
"WRS988300_162";"WILSON M TOUR IKON";Tenisová obuv > Pánská tenisová obuv;Výprodej!!! > Výprodej obuvi;;;"1341,00";"1";"1";
"WRS988300_164";"WILSON M TOUR IKON";Tenisová obuv > Pánská tenisová obuv;Výprodej!!! > Výprodej obuvi;;;"1341,00";"1";"1";
"WRS988300_165";"WILSON M TOUR IKON";Tenisová obuv > Pánská tenisová obuv;Výprodej!!! > Výprodej obuvi;;;"1341,00";"1";"1";
"WRS988300_168";"WILSON M TOUR IKON";Tenisová obuv > Pánská tenisová obuv;Výprodej!!! > Výprodej obuvi;;;"1341,00";"1";"1";
"WRS988300_81";"WILSON M TOUR IKON";Tenisová obuv > Pánská tenisová obuv;Výprodej!!! > Výprodej obuvi;;;"1341,00";"1";"1";
"WRS988300_82";"WILSON M TOUR IKON";Tenisová obuv > Pánská tenisová obuv;Výprodej!!! > Výprodej obuvi;;;"1341,00";"1";"1";
"WRS988300_85";"WILSON M TOUR IKON";Tenisová obuv > Pánská tenisová obuv;Výprodej!!! > Výprodej obuvi;;;"1341,00";"1";"1";
"WRS991500_140";"WILSON W TRANCE STRIKE II";Tenisová obuv > Dámská tenisová obuv;;;;"1215,00";"1";"1";
"WRS991500_163";"WILSON W TRANCE STRIKE II";Tenisová obuv > Dámská tenisová obuv;;;;"1215,00";"1";"1";
"WRS991500_187";"WILSON W TRANCE STRIKE II";Tenisová obuv > Dámská tenisová obuv;;;;"1215,00";"1";"1";
"WRS991500_188";"WILSON W TRANCE STRIKE II";Tenisová obuv > Dámská tenisová obuv;;;;"1215,00";"1";"1";
"WRS991500_189";"WILSON W TRANCE STRIKE II";Tenisová obuv > Dámská tenisová obuv;;;;"1215,00";"1";"1";
"WRS991500_190";"WILSON W TRANCE STRIKE II";Tenisová obuv > Dámská tenisová obuv;;;;"1215,00";"1";"1";
"WRS991500_74";"WILSON W TRANCE STRIKE II";Tenisová obuv > Dámská tenisová obuv;;;;"1215,00";"1";"1";
"WRS991600_162";"WILSON M TRANCE IMPACT";Tenisová obuv > Pánská tenisová obuv;;;;"981,00";"1";"1";
"WRS991600_165";"WILSON M TRANCE IMPACT";Tenisová obuv > Pánská tenisová obuv;;;;"981,00";"1";"1";
"WRS991600_166";"WILSON M TRANCE IMPACT";Tenisová obuv > Pánská tenisová obuv;;;;"981,00";"1";"1";
"WRS991600_81";"WILSON M TRANCE IMPACT";Tenisová obuv > Pánská tenisová obuv;;;;"981,00";"1";"1";
"WRS991600_82";"WILSON M TRANCE IMPACT";Tenisová obuv > Pánská tenisová obuv;;;;"981,00";"1";"1";
"WRS991600_85";"WILSON M TRANCE IMPACT";Tenisová obuv > Pánská tenisová obuv;;;;"981,00";"1";"1";
"AC0010-306";"NIKE SWOOSH DOUBLE-WIDE WRISTBANDS";Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Potítka;;;"126,40";"1";"1";
"447520-060";"NIKE TENNIS SWOOSH TEE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"345,00";"1";"0";
"447519-100_14";"NIKE ROGER PIXEL TEE";Pro's Equipment > Roger Federer;;;;"345,00";"1";"1";
"447519-100_15";"NIKE ROGER PIXEL TEE";Pro's Equipment > Roger Federer;;;;"345,00";"1";"1";
"447519-100_17";"NIKE ROGER PIXEL TEE";Pro's Equipment > Roger Federer;;;;"345,00";"1";"1";
"446923-100_14";"NIKE FINALS SHORT / NEPTUNE BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;Výprodej!!! > Obleèení a doplòky;;;"612,50";"1";"1";
"446923-100_15";"NIKE FINALS SHORT / NEPTUNE BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;Výprodej!!! > Obleèení a doplòky;;;"612,50";"1";"1";
"446923-100_16";"NIKE FINALS SHORT / NEPTUNE BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;Výprodej!!! > Obleèení a doplòky;;;"612,50";"1";"1";
"446923-100_17";"NIKE FINALS SHORT / NEPTUNE BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová šortky Nike - pánské;Výprodej!!! > Obleèení a doplòky;;;"612,50";"1";"1";
"487996-166_187";"NIKE WMNS ZOOM COURTLITE 3";Tenisová obuv > Dámská tenisová obuv;;;;"995,00";"1";"1";
"487996-166_188";"NIKE WMNS ZOOM COURTLITE 3";Tenisová obuv > Dámská tenisová obuv;;;;"995,00";"1";"1";
"487996-166_189";"NIKE WMNS ZOOM COURTLITE 3";Tenisová obuv > Dámská tenisová obuv;;;;"995,00";"1";"1";
"487996-166_227";"NIKE WMNS ZOOM COURTLITE 3";Tenisová obuv > Dámská tenisová obuv;;;;"995,00";"1";"1";
"487996-166_74";"NIKE WMNS ZOOM COURTLITE 3";Tenisová obuv > Dámská tenisová obuv;;;;"995,00";"1";"1";
"AC0010-947";"NIKE SWOOSH WRISTBANDS DOUBLE WIDE";Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Potítka;;;"120,00";"1";"1";
"411317-060";"NIKE SWOOSH BANDANA/GREY";Pro's Equipment > Roger Federer;Pro's Equipment > Rafael Nadal;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Bandany (Šátky);"145,00";"1";"1";
"1333546639";"NIKE SWOOSH BANDANA/SOAR";Pro's Equipment > Roger Federer;Pro's Equipment > Rafael Nadal;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Bandany (Šátky);"148,00";"1";"0";
"411317-417";"NIKE SWOOSH BANDANA/SOAR";Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Bandany (Šátky);;;"145,00";"1";"1";
"446976-439_14";"NIKE ADVANTAGE GEOMETRIC TOP - CURRENT BLUE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"489,10";"1";"1";
"446976-439_15";"NIKE ADVANTAGE GEOMETRIC TOP - CURRENT BLUE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"489,10";"1";"1";
"446976-439_16";"NIKE ADVANTAGE GEOMETRIC TOP - CURRENT BLUE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"489,10";"1";"1";
"446976-439_17";"NIKE ADVANTAGE GEOMETRIC TOP - CURRENT BLUE/WHITE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;;"489,10";"1";"1";
"Z3235";"Koš na míèe - Ball Pick-Up 75";Doplòky;;;;"281,00";"1";"1";
"WRT531300";"PS 6.1 26 BLX2 RKT";Tenisové rakety > Juniorské tenisové rakety > Tenisové rakety Wilson - juniorské;;;;"1108,00";"1";"1";
"WRT531400";"PS 6.1 24 BLX2 RKT";Tenisové rakety > Juniorské tenisové rakety > Tenisové rakety Wilson - juniorské;Tenisové rakety > Dìtské tenisové rakety;;;"1108,00";"1";"1";
"WRT71320U2_18";"WILSON JUICE 108 BLX";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Wilson - závodní;;;;"2305,00";"1";"1";
"WRT71311U2_18";"WILSON JUICE 100 BLX";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Wilson - závodní;;;;"2208,00";"1";"1";
"WRT71311U2_19";"WILSON JUICE 100 BLX";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Wilson - závodní;;;;"2208,00";"1";"1";
"WRT71030U2_18";"Wilson Pro Staff Six.One 95";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Wilson - závodní;Pro's Equipment > Roger Federer;;;"3173,00";"1";"1";
"WRT71030U2_19";"Wilson Pro Staff Six.One 95";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Wilson - závodní;Pro's Equipment > Roger Federer;;;"3173,00";"1";"1";
"WRT71030U2_36";"Wilson Pro Staff Six.One 95";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Wilson - závodní;Pro's Equipment > Roger Federer;;;"3173,00";"1";"1";
"WRT71081U2_18";"6.1 TEAM BLX2 16X18 FRM";Tenisové rakety > Juniorské tenisové rakety > Tenisové rakety Wilson - juniorské;;;;"0,00";"1";"1";
"WRT71151U3_19";"WILSON JUICE PRO";Tenisové rakety > Závodní tenisové rakety > Tenisové rakety Wilson - závodní;;;;"2498,00";"1";"1";
"WRT71330U2_18";"WILSON ENVY BLX";Tenisové rakety > Juniorské tenisové rakety > Tenisové rakety Wilson - juniorské;;;;"1629,60";"1";"1";
"WRT71330U2_19";"WILSON ENVY BLX";Tenisové rakety > Juniorské tenisové rakety > Tenisové rakety Wilson - juniorské;;;;"1629,60";"1";"1";
"WRZ844209";"WILSON TOUR 9PK BAG";Tenisové bagy > Tenisové bagy Wilson;;;;"1149,60";"1";"1";
"WRZ844215";"WILSON TOUR 15PK BAG";Tenisové bagy > Tenisové bagy Wilson;;;;"1340,40";"1";"1";
"XX001_207";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_208";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_209";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_210";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_211";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_212";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_213";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_214";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_215";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_216";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_217";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX001_218";"Vypletení tenisové rakety";Vyplétání;;;;"0,00";"1";"1";
"XX002_207";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_208";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_209";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_210";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_211";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_212";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_213";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_214";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_215";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_216";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_217";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"XX002_218";"Vypletení rakety Varianta ""S""";Vyplétání;;;;"14,80";"1";"1";
"501015_88";"BABOLAT B-BALL X3";Tenisové míèe;;;;"85,00";"1";"1";
"XX003_207";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_208";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_209";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_210";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_211";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_212";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_213";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_214";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_215";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_216";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_217";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX003_218";"Vypletení rakety Varianta ""M""";Vyplétání;;;;"31,20";"1";"1";
"XX004_207";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_208";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_209";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_210";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_211";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_212";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_213";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_214";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_215";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_216";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_217";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX004_218";"Vypletení rakety Varianta ""L"" - Babolat Pro Hurricane";Vyplétání;;;;"79,80";"1";"1";
"XX005_207";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_208";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_209";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_210";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_211";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_212";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_213";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_214";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_215";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_216";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_217";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"XX005_218";"Vypletení rakety Varianta ""MEGATENIS"" - ALU Power";Vyplétání;;;;"178,00";"1";"1";
"446907-429_14";"RF SMASH CLAY POLO/SOAR";Pro's Equipment > Roger Federer;;;;"895,00";"1";"1";
"446907-429_15";"RF SMASH CLAY POLO/SOAR";Pro's Equipment > Roger Federer;;;;"895,00";"1";"1";
"446907-429_16";"RF SMASH CLAY POLO/SOAR";Pro's Equipment > Roger Federer;;;;"895,00";"1";"1";
"446907-429_17";"RF SMASH CLAY POLO/SOAR";Pro's Equipment > Roger Federer;;;;"895,00";"1";"1";
"451579-010_15";"RF SMASH TOP/BLACK";Pro's Equipment > Roger Federer;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisová trièka Nike - pánská;;;"795,00";"1";"1";
"371202-310";"RF HYBRID CAP/GREEN ABYSS";Pro's Equipment > Roger Federer;;;;"345,00";"1";"1";
"371202-101";"RF HYBRID CAP/WHITE-BLACK";Pro's Equipment > Roger Federer;Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Kšilty, Èepice;;"369,40";"1";"1";
"730004";"Sí na minitenis";Trenérské pomùcky;;;;"1745,00";"1";"1";
"451264-010_15";"NIKE WINDFLY WARM UP (U/L)";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;;"1270,00";"1";"1";
"451264-010_16";"NIKE WINDFLY WARM UP (U/L)";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;;"1270,00";"1";"1";
"451264-011 _14";"NIKE WINDFLY WARM UP (U/L)/BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;;"1270,00";"1";"1";
"451264-011 _15";"NIKE WINDFLY WARM UP (U/L)/BLACK";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;;"1270,00";"1";"1";
"451264-012_169";"NIKE WINDFLY WARM UP (U/L)/BLACK AND BLUE";Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;;"1270,00";"1";"1";
"451338-687_14";"NIKE WINDFLY WARM UP/GYM RED";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"1126,00";"1";"1";
"451338-687_15";"NIKE WINDFLY WARM UP/GYM RED";Tenisové obleèení > Tenisové obleèení Nike - dámské;Tenisové obleèení > Tenisové obleèení Nike - pánské > Tenisové mikiny Nike - pánské;;;"1126,00";"1";"1";
"D540";"Pro´s Pro Cyclone 1.25 200m";Výplety;;;;"496,00";"1";"1";
"D472";"Pro´s Pro Cyber Power Schwarz 1.25 200m";Výplety;;;;"521,00";"1";"1";
"D457";"Pro´s Pro Hybrid N1 1.3 200m";Výplety;;;;"595,00";"1";"1";
"G071";"PRO´S PRO GTACKY WHITE";Omotávky a gripy;;;;"7,30";"1";"1";
"U180";"Pro´s Pro Sportsocken 39-42";Doplòky;Tenisové obleèení > Tenisové obleèení Nike - doplòky > Ponožky;;;"31,00";"1";"1";
